GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING BIRD ATLAS CODE	BREEDING BIRD ATLAS CATEGORY	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS703395161	2019-01-27 09:02:43.0	23902	species	Sykes's Warbler	Iduna rama			1				India	IN	Kerala	IN-KL	Thrissur	IN-KL-TS					Kole Wetlands--Pullazhi	L2578259	H	10.5239949	76.1580741	2019-01-26	17:17:00	obsr616706	S52088942	Traveling	P22	EBIRD	95	3.927		2	1	G3802196	1	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS698896835	2019-01-15 20:04:30.0	23902	species	Sykes's Warbler	Iduna rama			1				India	IN	Kerala	IN-KL	Thrissur	IN-KL-TS					Kole Wetlands--Uppungal 1	L2517412	H	10.6849362	76.0026169	2019-01-15	13:05:00	obsr971739	S51696124	Traveling	P22	EBIRD	87	1.5		1	1		1	0	0			photo attached	
URN:CornellLabOfOrnithology:EBIRD:OBS703314728	2019-01-27 00:42:28.0	28668	species	Thick-billed Flowerpecker	Dicaeum agile			1				India	IN	Kerala	IN-KL	Thrissur	IN-KL-TS					Cheerakavu	L6726314	P	10.5227467	76.28021	2019-01-27	07:08:00	obsr948471	S52082789	Traveling	P22	EBIRD	182	4.828		2	1	G3801525	0	0	0			Resident	
URN:CornellLabOfOrnithology:EBIRD:OBS703305270	2019-01-27 00:42:28.0	28668	species	Thick-billed Flowerpecker	Dicaeum agile			1				India	IN	Kerala	IN-KL	Thrissur	IN-KL-TS					Cheerakavu	L6726314	P	10.5227467	76.28021	2019-01-27	07:08:00	obsr843084	S52082037	Traveling	P22	EBIRD	182	4.828		2	1	G3801525	0	0	0			Resident	
URN:CornellLabOfOrnithology:EBIRD:OBS708193585	2019-02-09 02:28:38.0	29570	species	Tree Pipit	Anthus trivialis			2				India	IN	Kerala	IN-KL	Thrissur	IN-KL-TS					Thommana Kole Kerala, IN (10.345, 76.255)	L7930685	P	10.3452698	76.2547128	2019-01-31	07:00:00	obsr456476	S52508675	Traveling	P22	EBIRD	90	4		1	1		1	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS702819702	2019-01-27 09:02:58.0	6827	species	White Stork	Ciconia ciconia			2				India	IN	Kerala	IN-KL	Thrissur	IN-KL-TS					Kole Wetlands--Palakkal	L2517399	H	10.4766717	76.2036574	2019-01-26	08:33:00	obsr976072	S52043232	Traveling	P22	EBIRD	21	0.386		2	1	G3802199	0	0	0			Confirmed	
URN:CornellLabOfOrnithology:EBIRD:OBS701388194	2019-01-23 00:59:34.0	6827	species	White Stork	Ciconia ciconia			6				India	IN	Kerala	IN-KL	Thrissur	IN-KL-TS					Kole Wetlands--Palakkal	L2517399	H	10.4766717	76.2036574	2019-01-22	16:03:00	obsr948471	S51924848	Traveling	P22	EBIRD	62	3		1	0		0	0	0			.	
URN:CornellLabOfOrnithology:EBIRD:OBS703395292	2019-01-27 09:02:58.0	6827	species	White Stork	Ciconia ciconia			2				India	IN	Kerala	IN-KL	Thrissur	IN-KL-TS					Kole Wetlands--Palakkal	L2517399	H	10.4766717	76.2036574	2019-01-26	08:33:00	obsr616706	S52088951	Traveling	P22	EBIRD	21	0.386		2	1	G3802199	0	0	0			Confirmed	
URN:CornellLabOfOrnithology:EBIRD:OBS703395187	2019-01-27 09:02:43.0	6827	species	White Stork	Ciconia ciconia			8				India	IN	Kerala	IN-KL	Thrissur	IN-KL-TS					Kole Wetlands--Palakkal	L2517399	H	10.4766717	76.2036574	2019-01-26	09:04:00	obsr616706	S52088943	Traveling	P22	EBIRD	88	4.571		2	0	G3802197	0	0	0			Confirmed	
URN:CornellLabOfOrnithology:EBIRD:OBS701371229	2019-01-22 04:23:40.0	6827	species	White Stork	Ciconia ciconia			7				India	IN	Kerala	IN-KL	Thrissur	IN-KL-TS					Kole Wetlands--Palakkal	L2517399	H	10.4766717	76.2036574	2019-01-22	08:00:00	obsr616706	S51923829	Traveling	P22	EBIRD	70	3		1	1		0	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS702836456	2019-01-27 09:02:43.0	6827	species	White Stork	Ciconia ciconia			8				India	IN	Kerala	IN-KL	Thrissur	IN-KL-TS					Kole Wetlands--Palakkal	L2517399	H	10.4766717	76.2036574	2019-01-26	09:04:00	obsr976072	S52044542	Traveling	P22	EBIRD	88	4.571		2	0	G3802197	0	0	0			Confirmed	
URN:CornellLabOfOrnithology:EBIRD:OBS692539324	2019-01-20 12:15:32.0	11367	species	Amur Falcon	Falco amurensis			1				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-01	07:46:00	obsr558508	S51146209	Traveling	P22	EBIRD_IND	15	0.2		2	1	G3735049	1	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS695250588	2019-01-07 06:47:18.0	11367	species	Amur Falcon	Falco amurensis			1				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-01	07:46:00	obsr1196810	S51422532	Traveling	P22	EBIRD_IND	15	0.2		2	1	G3735049	1	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS696123168	2019-01-08 22:06:40.0	23901	species	Booted Warbler	Iduna caligata			2				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Thiruvananthapuram, Kerala, IN (8.534, 76.938)	L8396058	P	8.5337257	76.9375174	2019-01-06	06:56:00	obsr823445	S51486132	Traveling	P22	EBIRD	240	0.5		6	1		0	0	0		During AWC trivandrum	Species confirmed by showing the pictures to experts.	
URN:CornellLabOfOrnithology:EBIRD:OBS695250604	2019-01-07 06:47:20.0	23901	species	Booted Warbler	Iduna caligata			1				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-01	07:24:00	obsr1196810	S51422533	Stationary	P21	EBIRD_IND	21			2	1	G3735050	1	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS692538398	2019-01-07 06:47:20.0	23901	species	Booted Warbler	Iduna caligata			1				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-01	07:24:00	obsr558508	S51146206	Stationary	P21	EBIRD_IND	21			2	1	G3735050	1	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS696481788	2019-01-10 03:18:05.0	7823	species	Brahminy Kite	Haliastur indus			74				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Kadinamkulam lake	L6726163	H	8.6122011	76.8191099	2019-01-06	07:18:00	obsr1196810	S51515913	Traveling	P22	EBIRD_IND	240	5		5	1	G3744637	0	0	0		Asian Waterbird Census 2019--Observers: Vidya Chandra, Harikrishnan, Arun, Subin and Govind Girija	Usual, not rare numbers	
URN:CornellLabOfOrnithology:EBIRD:OBS703394562	2019-01-27 09:00:57.0	7823	species	Brahminy Kite	Haliastur indus			74				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Kadinamkulam lake	L6726163	H	8.6122011	76.8191099	2019-01-06	07:18:00	obsr1006354	S52088897	Traveling	P22	EBIRD_IND	240	5		5	1	G3744637	0	0	0		Asian Waterbird Census 2019--Observers: Vidya Chandra, Harikrishnan, Arun, Subin and Govind Girija	Usual, not rare numbers	
URN:CornellLabOfOrnithology:EBIRD:OBS696472350	2019-01-10 03:18:05.0	7823	species	Brahminy Kite	Haliastur indus			74				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Kadinamkulam lake	L6726163	H	8.6122011	76.8191099	2019-01-06	07:18:00	obsr558508	S51515231	Traveling	P22	EBIRD_IND	240	5		5	1	G3744637	0	0	0		Asian Waterbird Census 2019--Observers: Vidya Chandra, Harikrishnan, Arun, Subin and Govind Girija	Usual, not rare numbers	
URN:CornellLabOfOrnithology:EBIRD:OBS698180636	2019-01-14 02:20:10.0	7823	species	Brahminy Kite	Haliastur indus			74				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Kadinamkulam lake	L6726163	H	8.6122011	76.8191099	2019-01-06	07:18:00	obsr845684	S51659718	Traveling	P22	EBIRD_IND	240	5		5	1	G3744637	0	0	0		Asian Waterbird Census 2019--Observers: Vidya Chandra, Harikrishnan, Arun, Subin and Govind Girija	Usual, not rare numbers	
URN:CornellLabOfOrnithology:EBIRD:OBS698238380	2019-01-14 09:02:13.0	29425	species	Citrine Wagtail	Motacilla citreola			1				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Punchakkari- 8.447x76.981 - Sep 24, 2017 11:01 AM	L6299268	P	8.4470933	76.981265	2019-01-06	07:00:00	obsr454933	S51663720	Traveling	P22	EBIRD	180	1.5		6	1		0	0	0		AWC TVM 2019	citrine wagtail sighted	
URN:CornellLabOfOrnithology:EBIRD:OBS695250632	2019-01-20 12:19:51.0	29425	species	Citrine Wagtail	Motacilla citreola			1				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-01	08:18:00	obsr1196810	S51422535	Traveling	P22	EBIRD_IND	15	0.24		1	1	G3735052	0	0	0			Identified by its overall yellow color. Broad supercilium that connects	
URN:CornellLabOfOrnithology:EBIRD:OBS691901733	2019-01-20 12:19:51.0	29425	species	Citrine Wagtail	Motacilla citreola			1				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-01	08:18:00	obsr558508	S51146294	Traveling	P22	EBIRD_IND	15	0.24		1	1	G3735052	0	0	0			Identified by its overall yellow color. Broad supercilium that connects	
URN:CornellLabOfOrnithology:EBIRD:OBS695228505	2019-01-09 11:16:17.0	3311	species	Common Cuckoo	Cuculus canorus			2				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-07	07:30:00	obsr819717	S51421042	Stationary	P21	EBIRD	120			2	1		1	0	0			Two common cuckoo or eurasian cuckoo has been identified	
URN:CornellLabOfOrnithology:EBIRD:OBS695250686	2019-01-20 12:23:53.0	3311	species	Common Cuckoo	Cuculus canorus			2				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-01	09:12:00	obsr1196810	S51422538	Traveling	P22	EBIRD_IND	16	0.32		2	1	G3735055	1	0	0			Photographed	
URN:CornellLabOfOrnithology:EBIRD:OBS691901727	2019-01-20 12:19:51.0	3311	species	Common Cuckoo	Cuculus canorus			1				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-01	08:18:00	obsr558508	S51146294	Traveling	P22	EBIRD_IND	15	0.24		1	1	G3735052	1	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS691933647	2019-01-20 12:23:53.0	3311	species	Common Cuckoo	Cuculus canorus			2				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-01	09:12:00	obsr558508	S51149592	Traveling	P22	EBIRD_IND	16	0.32		2	1	G3735055	1	0	0			one was seen in acasia tree nearby	
URN:CornellLabOfOrnithology:EBIRD:OBS698242342	2019-01-14 09:02:13.0	3311	species	Common Cuckoo	Cuculus canorus			1				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Punchakkari- 8.447x76.981 - Sep 24, 2017 11:01 AM	L6299268	P	8.4470933	76.981265	2019-01-06	07:00:00	obsr454933	S51663720	Traveling	P22	EBIRD	180	1.5		6	1		0	0	0		AWC TVM 2019	one bird	
URN:CornellLabOfOrnithology:EBIRD:OBS696210351	2019-01-25 07:22:54.0	3311	species	Common Cuckoo	Cuculus canorus			1				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-08	16:16:00	obsr558508	S51493017	Traveling	P22	EBIRD_IND	26	0.23		2	1	G3794126	0	0	0			Seen the bird so close, just a meter apart.	
URN:CornellLabOfOrnithology:EBIRD:OBS695250626	2019-01-20 12:19:51.0	3311	species	Common Cuckoo	Cuculus canorus			1				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-01	08:18:00	obsr1196810	S51422535	Traveling	P22	EBIRD_IND	15	0.24		1	1	G3735052	1	0	0			Photographed	
URN:CornellLabOfOrnithology:EBIRD:OBS702496934	2019-01-25 07:22:54.0	3311	species	Common Cuckoo	Cuculus canorus			1				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-08	16:16:00	obsr559663	S52015243	Traveling	P22	EBIRD_IND	26	0.23		2	1	G3794126	0	0	0			Seen the bird so close, just a meter apart.	
URN:CornellLabOfOrnithology:EBIRD:OBS703251641	2019-01-26 20:56:55.0	29404	issf	Western Yellow Wagtail	Motacilla flava	Western Yellow Wagtail (thunbergi)	Motacilla flava thunbergi	22				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-26	07:30:00	obsr1178799	S52077998	Traveling	P22	EBIRD	135	2		2	1	G3800590	0	0	0		ARUN C.G. AND KASIM KANNUR	found  more numbers than last week	
URN:CornellLabOfOrnithology:EBIRD:OBS703003067	2019-01-26 20:56:55.0	29404	issf	Western Yellow Wagtail	Motacilla flava	Western Yellow Wagtail (thunbergi)	Motacilla flava thunbergi	22				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-26	07:30:00	obsr454933	S52058145	Traveling	P22	EBIRD	135	2		2	1	G3800590	0	0	0		ARUN C.G. AND KASIM KANNUR	found  more numbers than last week	
URN:CornellLabOfOrnithology:EBIRD:OBS698238414	2019-01-14 09:02:13.0	6914	species	Great Cormorant	Phalacrocorax carbo			2				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Punchakkari- 8.447x76.981 - Sep 24, 2017 11:01 AM	L6299268	P	8.4470933	76.981265	2019-01-06	07:00:00	obsr454933	S51663720	Traveling	P22	EBIRD	180	1.5		6	1		0	0	0		AWC TVM 2019	Great cormorants flying towards South from North	
URN:CornellLabOfOrnithology:EBIRD:OBS696123152	2019-01-08 22:06:40.0	5932	species	Green Sandpiper	Tringa ochropus			30				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Thiruvananthapuram, Kerala, IN (8.534, 76.938)	L8396058	P	8.5337257	76.9375174	2019-01-06	06:56:00	obsr823445	S51486132	Traveling	P22	EBIRD	240	0.5		6	1		0	0	0		During AWC trivandrum	Supercilium not extends beyond eye.Photos takes,will upload.	
URN:CornellLabOfOrnithology:EBIRD:OBS702487522	2019-01-25 05:53:16.0	29396	species	Gray Wagtail	Motacilla cinerea			11				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-25	06:40:00	obsr558508	S52014558	Traveling	P22	EBIRD	46	1.01		3	1	G3794085	0	0	0			Whitish upperparts with yellow vent.. some seen with white belly, no yellow seen on upperbody thus confirmimg as Grey Wagtails	
URN:CornellLabOfOrnithology:EBIRD:OBS702485975	2019-01-25 05:53:16.0	29396	species	Gray Wagtail	Motacilla cinerea			11				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-25	06:40:00	obsr559663	S52014484	Traveling	P22	EBIRD	46	1.01		3	1	G3794085	0	0	0			Whitish upperparts with yellow vent.. some seen with white belly, no yellow seen on upperbody thus confirmimg as Grey Wagtails	
URN:CornellLabOfOrnithology:EBIRD:OBS703847850	2019-01-28 02:40:51.0	29396	species	Gray Wagtail	Motacilla cinerea			11				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-25	06:40:00	obsr457730	S52125435	Traveling	P22	EBIRD	46	1.01		3	1	G3794085	0	0	0			Whitish upperparts with yellow vent.. some seen with white belly, no yellow seen on upperbody thus confirmimg as Grey Wagtails	
URN:CornellLabOfOrnithology:EBIRD:OBS691932255	2019-01-20 12:40:05.0	5614	species	Gray-headed Lapwing	Vanellus cinereus			7				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-01	10:28:00	obsr558508	S51149410	Traveling	P22	EBIRD_IND	20	0.65		2	1	G3735059	1	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS702479989	2019-01-25 04:47:43.0	5614	species	Gray-headed Lapwing	Vanellus cinereus			3				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-25	09:02:00	obsr457730	S52014135	Traveling	P22	EBIRD_IND	74	1.58		2	1	G3794073	0	0	0			Seen on flight	
URN:CornellLabOfOrnithology:EBIRD:OBS691931354	2019-01-20 12:28:56.0	5614	species	Gray-headed Lapwing	Vanellus cinereus			5				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-01	10:48:00	obsr558508	S51149315	Traveling	P22	EBIRD_IND	15	0.29		2	1	G3735060	0	0	0			five flew from the other side	
URN:CornellLabOfOrnithology:EBIRD:OBS703251660	2019-01-26 20:56:55.0	5614	species	Gray-headed Lapwing	Vanellus cinereus			2				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-26	07:30:00	obsr1178799	S52077998	Traveling	P22	EBIRD	135	2		2	1	G3800590	0	0	0		ARUN C.G. AND KASIM KANNUR	2 numbers flying	
URN:CornellLabOfOrnithology:EBIRD:OBS702866481	2019-01-26 05:03:46.0	5614	species	Gray-headed Lapwing	Vanellus cinereus			3				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-25	09:02:00	obsr559663	S52046647	Traveling	P22	EBIRD_IND	74	1.58		2	1	G3794073	0	0	0			Seen on flight	
URN:CornellLabOfOrnithology:EBIRD:OBS695250783	2019-01-20 12:37:59.0	5614	species	Gray-headed Lapwing	Vanellus cinereus			2				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-01	10:28:00	obsr1196810	S51422542	Traveling	P22	EBIRD_IND	20	0.65		2	1	G3735059	1	0	0			Image	
URN:CornellLabOfOrnithology:EBIRD:OBS695250912	2019-01-07 06:47:45.0	5614	species	Gray-headed Lapwing	Vanellus cinereus			6				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-03	17:04:00	obsr1196810	S51422548	Traveling	P22	EBIRD_IND	15	0.3		2	1	G3735065	0	0	0			Yellow beak, grey head and u shaded black curve on breast	
URN:CornellLabOfOrnithology:EBIRD:OBS703003086	2019-01-26 20:56:55.0	5614	species	Gray-headed Lapwing	Vanellus cinereus			2				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-26	07:30:00	obsr454933	S52058145	Traveling	P22	EBIRD	135	2		2	1	G3800590	0	0	0		ARUN C.G. AND KASIM KANNUR	2 numbers flying	
URN:CornellLabOfOrnithology:EBIRD:OBS695250805	2019-01-07 06:47:38.0	5614	species	Gray-headed Lapwing	Vanellus cinereus			5				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-01	10:48:00	obsr1196810	S51422543	Traveling	P22	EBIRD_IND	15	0.29		2	1	G3735060	0	0	0			Photographed	
URN:CornellLabOfOrnithology:EBIRD:OBS693122634	2019-01-07 06:47:45.0	5614	species	Gray-headed Lapwing	Vanellus cinereus			6				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-03	17:04:00	obsr558508	S51247857	Traveling	P22	EBIRD_IND	15	0.3		2	1	G3735065	0	0	0			Yellow beak, grey head and u shaded black curve on breast	
URN:CornellLabOfOrnithology:EBIRD:OBS702476146	2019-01-25 04:47:43.0	5614	species	Gray-headed Lapwing	Vanellus cinereus			3				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-25	09:02:00	obsr558508	S52013918	Traveling	P22	EBIRD_IND	74	1.58		2	1	G3794073	0	0	0			Seen on flight	
URN:CornellLabOfOrnithology:EBIRD:OBS698238385	2019-01-14 09:02:13.0	5743	species	Pheasant-tailed Jacana	Hydrophasianus chirurgus			56				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Punchakkari- 8.447x76.981 - Sep 24, 2017 11:01 AM	L6299268	P	8.4470933	76.981265	2019-01-06	07:00:00	obsr454933	S51663720	Traveling	P22	EBIRD	180	1.5		6	1		0	0	0		AWC TVM 2019	The count is higher for the last two months.In one area itself we can see 32 individuals	
URN:CornellLabOfOrnithology:EBIRD:OBS695228492	2019-01-09 11:16:17.0	3245	species	Gray-bellied Cuckoo	Cacomantis passerinus			1				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-07	07:30:00	obsr819717	S51421042	Stationary	P21	EBIRD	120			2	1		1	0	0			Hepatic morph	
URN:CornellLabOfOrnithology:EBIRD:OBS703003079	2019-01-26 20:56:55.0	28448	species	Rosy Starling	Pastor roseus			140				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-26	07:30:00	obsr454933	S52058145	Traveling	P22	EBIRD	135	2		2	1	G3800590	0	0	0		ARUN C.G. AND KASIM KANNUR	foun two  large flocks	
URN:CornellLabOfOrnithology:EBIRD:OBS704633794	2019-01-30 08:20:05.0	28448	species	Rosy Starling	Pastor roseus			200				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-30	17:25:00	obsr558508	S52197700	Traveling	P22	EBIRD_IND	15	0.46		1	1		0	0	0			2 huge flocks seen	
URN:CornellLabOfOrnithology:EBIRD:OBS703251653	2019-01-26 20:56:55.0	28448	species	Rosy Starling	Pastor roseus			140				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-26	07:30:00	obsr1178799	S52077998	Traveling	P22	EBIRD	135	2		2	1	G3800590	0	0	0		ARUN C.G. AND KASIM KANNUR	foun two  large flocks	
URN:CornellLabOfOrnithology:EBIRD:OBS703251655	2019-01-26 20:56:55.0	27370	issf	Siberian Stonechat	Saxicola maurus	Siberian Stonechat (Siberian)	Saxicola maurus [maurus Group]	2				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-26	07:30:00	obsr1178799	S52077998	Traveling	P22	EBIRD	135	2		2	1	G3800590	0	0	0		ARUN C.G. AND KASIM KANNUR	siberian stone chat female	
URN:CornellLabOfOrnithology:EBIRD:OBS703003081	2019-01-26 20:56:55.0	27370	issf	Siberian Stonechat	Saxicola maurus	Siberian Stonechat (Siberian)	Saxicola maurus [maurus Group]	2				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					Vellayani - Punchakkari Paddy fields	L2514993	H	8.4481767	76.9793129	2019-01-26	07:30:00	obsr454933	S52058145	Traveling	P22	EBIRD	135	2		2	1	G3800590	0	0	0		ARUN C.G. AND KASIM KANNUR	siberian stone chat female	
URN:CornellLabOfOrnithology:EBIRD:OBS694513615	2019-01-10 00:22:06.0	5322	species	White-breasted Waterhen	Amaurornis phoenicurus			20				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					kannamoola	L5208042	H	8.501878	76.9278616	2019-01-06	07:07:00	obsr460466	S51371689	Traveling	P22	EBIRD_IND	135	1.5		4	1	G3744494	0	0	0		AWC 2019, 	Not unusual count for the site.	
URN:CornellLabOfOrnithology:EBIRD:OBS698180664	2019-01-14 02:20:18.0	5322	species	White-breasted Waterhen	Amaurornis phoenicurus			20				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					kannamoola	L5208042	H	8.501878	76.9278616	2019-01-06	07:07:00	obsr845684	S51659720	Traveling	P22	EBIRD_IND	135	1.5		4	1	G3744494	0	0	0		AWC 2019, 	Not unusual count for the site.	
URN:CornellLabOfOrnithology:EBIRD:OBS696467223	2019-01-10 00:22:06.0	5322	species	White-breasted Waterhen	Amaurornis phoenicurus			20				India	IN	Kerala	IN-KL	Thiruvananthapuram	IN-KL-TV					kannamoola	L5208042	H	8.501878	76.9278616	2019-01-06	07:07:00	obsr1196810	S51514856	Traveling	P22	EBIRD_IND	135	1.5		4	1	G3744494	0	0	0		AWC 2019, 	Not unusual count for the site.	
